order_id,order_date,customer_segment,dc,lines,units,value_usd,promised_date,shipped_date,on_time
ORD-53410,2024-11-01,independent,RNO-1,8,32,1629,2024-11-06,2024-11-06,yes
ORD-53411,2024-11-01,retail-chain,RNO-1,11,308,7474,2024-11-05,2024-11-05,yes
ORD-53414,2024-11-02,ecommerce,PDX-1,8,256,5043,2024-11-08,2024-11-12,no
ORD-53415,2024-11-02,ecommerce,CMH-1,4,112,2970,2024-11-06,2024-11-07,no
ORD-53418,2024-11-02,b2b-direct,PDX-1,14,182,8307,2024-11-05,2024-11-05,yes
ORD-53419,2024-11-02,b2b-direct,RNO-1,2,66,1471,2024-11-07,2024-11-07,yes
ORD-53421,2024-11-02,retail-chain,RNO-1,6,228,3458,2024-11-05,2024-11-09,no
ORD-53424,2024-11-02,retail-chain,RNO-1,7,42,1783,2024-11-06,2024-11-06,yes
ORD-53425,2024-11-02,independent,CMH-1,4,140,5800,2024-11-06,2024-11-06,yes
ORD-53427,2024-11-02,independent,PDX-1,6,192,3283,2024-11-05,2024-11-05,yes
ORD-53429,2024-11-03,ecommerce,RNO-1,13,325,11526,2024-11-07,2024-11-07,yes
ORD-53432,2024-11-03,b2b-direct,RNO-1,12,300,11817,2024-11-09,2024-11-11,no
ORD-53435,2024-11-03,b2b-direct,CMH-1,1,36,1956,2024-11-07,2024-11-09,no
ORD-53438,2024-11-03,independent,CMH-1,11,132,1859,2024-11-08,2024-11-12,no
ORD-53440,2024-11-03,ecommerce,RNO-1,8,128,1849,2024-11-07,2024-11-07,yes
ORD-53441,2024-11-03,independent,CMH-1,2,70,3099,2024-11-08,2024-11-10,no
ORD-53443,2024-11-03,independent,CMH-1,1,5,55,2024-11-08,2024-11-10,no
ORD-53444,2024-11-04,independent,RNO-1,9,324,17184,2024-11-10,2024-11-10,yes
ORD-53445,2024-11-04,ecommerce,PDX-1,4,152,3756,2024-11-10,2024-11-10,yes
ORD-53446,2024-11-04,retail-chain,PDX-1,4,8,268,2024-11-07,2024-11-08,no
ORD-53447,2024-11-04,retail-chain,RNO-1,13,520,12862,2024-11-07,2024-11-07,yes
ORD-53449,2024-11-04,retail-chain,RNO-1,11,407,4317,2024-11-08,2024-11-08,yes
ORD-53452,2024-11-04,independent,CMH-1,13,429,19760,2024-11-10,2024-11-11,no
ORD-53453,2024-11-04,retail-chain,PDX-1,4,32,852,2024-11-08,2024-11-10,no
ORD-53454,2024-11-04,ecommerce,RNO-1,12,48,2412,2024-11-08,2024-11-12,no
ORD-53457,2024-11-05,retail-chain,PDX-1,10,310,7731,2024-11-11,2024-11-15,no
ORD-53458,2024-11-05,retail-chain,CMH-1,3,120,3114,2024-11-09,2024-11-10,no
ORD-53461,2024-11-05,retail-chain,PDX-1,13,286,10091,2024-11-08,2024-11-09,no
ORD-53462,2024-11-05,b2b-direct,PDX-1,9,180,2813,2024-11-09,2024-11-09,yes
ORD-53464,2024-11-05,ecommerce,PDX-1,3,87,3045,2024-11-09,2024-11-09,yes
ORD-53466,2024-11-05,retail-chain,CMH-1,2,12,598,2024-11-08,2024-11-08,yes
ORD-53467,2024-11-05,independent,PDX-1,1,13,687,2024-11-11,2024-11-15,no
ORD-53470,2024-11-05,b2b-direct,PDX-1,5,160,6932,2024-11-10,2024-11-10,yes
ORD-53473,2024-11-05,retail-chain,PDX-1,1,20,955,2024-11-09,2024-11-13,no
ORD-53475,2024-11-05,independent,PDX-1,11,308,7633,2024-11-09,2024-11-11,no
ORD-53476,2024-11-05,b2b-direct,PDX-1,13,455,20362,2024-11-09,2024-11-09,yes
ORD-53477,2024-11-06,ecommerce,RNO-1,1,9,419,2024-11-10,2024-11-11,no
ORD-53480,2024-11-06,ecommerce,PDX-1,9,36,1913,2024-11-10,2024-11-12,no
ORD-53481,2024-11-06,retail-chain,CMH-1,5,75,2756,2024-11-10,2024-11-10,yes
ORD-53483,2024-11-06,independent,CMH-1,7,189,9730,2024-11-11,2024-11-11,yes
ORD-53485,2024-11-06,independent,PDX-1,5,15,684,2024-11-10,2024-11-12,no
ORD-53486,2024-11-06,b2b-direct,CMH-1,1,36,962,2024-11-09,2024-11-10,no
ORD-53488,2024-11-07,retail-chain,CMH-1,6,72,2267,2024-11-12,2024-11-12,yes
ORD-53489,2024-11-07,b2b-direct,CMH-1,13,234,7467,2024-11-11,2024-11-11,yes
ORD-53491,2024-11-07,independent,CMH-1,1,25,642,2024-11-11,2024-11-11,yes
ORD-53493,2024-11-07,independent,RNO-1,4,12,479,2024-11-11,2024-11-11,yes
ORD-53495,2024-11-07,independent,PDX-1,13,117,5876,2024-11-11,2024-11-11,yes
ORD-53496,2024-11-07,ecommerce,CMH-1,4,72,793,2024-11-12,2024-11-16,no
ORD-53499,2024-11-07,ecommerce,RNO-1,5,70,3736,2024-11-11,2024-11-11,yes
ORD-53502,2024-11-07,b2b-direct,CMH-1,11,385,7686,2024-11-11,2024-11-11,yes
ORD-53503,2024-11-07,retail-chain,RNO-1,9,207,3350,2024-11-11,2024-11-11,yes
ORD-53504,2024-11-08,b2b-direct,RNO-1,12,396,12610,2024-11-11,2024-11-11,yes
ORD-53507,2024-11-08,independent,CMH-1,8,288,10353,2024-11-11,2024-11-11,yes
ORD-53508,2024-11-08,retail-chain,CMH-1,12,480,5396,2024-11-11,2024-11-11,yes
ORD-53509,2024-11-08,independent,PDX-1,14,252,5626,2024-11-13,2024-11-15,no
ORD-53511,2024-11-08,ecommerce,RNO-1,4,60,2919,2024-11-12,2024-11-12,yes
ORD-53513,2024-11-08,ecommerce,CMH-1,9,351,7680,2024-11-11,2024-11-13,no
ORD-53516,2024-11-08,ecommerce,RNO-1,13,468,21218,2024-11-11,2024-11-11,yes
ORD-53519,2024-11-08,ecommerce,CMH-1,12,48,798,2024-11-11,2024-11-11,yes
ORD-53522,2024-11-08,retail-chain,PDX-1,5,110,1505,2024-11-11,2024-11-13,no
ORD-53523,2024-11-08,ecommerce,PDX-1,6,36,845,2024-11-11,2024-11-11,yes
ORD-53526,2024-11-08,retail-chain,CMH-1,7,112,4854,2024-11-12,2024-11-14,no
ORD-53528,2024-11-09,retail-chain,PDX-1,3,117,5403,2024-11-15,2024-11-19,no
ORD-53531,2024-11-09,retail-chain,CMH-1,4,56,2810,2024-11-13,2024-11-13,yes
ORD-53532,2024-11-09,retail-chain,CMH-1,5,55,1516,2024-11-14,2024-11-18,no
ORD-53533,2024-11-09,independent,PDX-1,10,130,6436,2024-11-15,2024-11-17,no
ORD-53535,2024-11-09,ecommerce,CMH-1,5,140,2194,2024-11-12,2024-11-14,no
ORD-53536,2024-11-09,b2b-direct,RNO-1,4,80,4193,2024-11-13,2024-11-13,yes
ORD-53538,2024-11-10,retail-chain,CMH-1,13,455,20326,2024-11-14,2024-11-18,no
ORD-53539,2024-11-10,ecommerce,CMH-1,7,196,2265,2024-11-14,2024-11-15,no
ORD-53541,2024-11-10,independent,CMH-1,7,112,1826,2024-11-14,2024-11-14,yes
ORD-53543,2024-11-10,ecommerce,RNO-1,10,340,17828,2024-11-14,2024-11-14,yes
ORD-53546,2024-11-10,retail-chain,RNO-1,3,21,226,2024-11-14,2024-11-18,no
ORD-53549,2024-11-10,independent,PDX-1,11,363,7588,2024-11-15,2024-11-16,no
ORD-53551,2024-11-10,b2b-direct,PDX-1,12,420,19494,2024-11-14,2024-11-14,yes
ORD-53554,2024-11-10,ecommerce,PDX-1,4,64,3516,2024-11-14,2024-11-18,no
ORD-53557,2024-11-10,independent,RNO-1,12,396,11106,2024-11-16,2024-11-18,no
ORD-53560,2024-11-11,independent,RNO-1,9,126,6590,2024-11-15,2024-11-15,yes
ORD-53563,2024-11-11,independent,PDX-1,14,56,1259,2024-11-15,2024-11-17,no
ORD-53566,2024-11-11,b2b-direct,RNO-1,6,66,3493,2024-11-14,2024-11-14,yes
ORD-53569,2024-11-11,independent,CMH-1,1,28,1014,2024-11-14,2024-11-15,no
ORD-53572,2024-11-11,independent,RNO-1,3,9,127,2024-11-15,2024-11-19,no
ORD-53574,2024-11-11,b2b-direct,RNO-1,12,348,18052,2024-11-16,2024-11-17,no
ORD-53577,2024-11-11,retail-chain,CMH-1,12,156,4521,2024-11-14,2024-11-16,no
ORD-53578,2024-11-12,retail-chain,RNO-1,8,88,2770,2024-11-16,2024-11-20,no
ORD-53580,2024-11-12,b2b-direct,RNO-1,4,108,2288,2024-11-15,2024-11-15,yes
ORD-53581,2024-11-12,retail-chain,CMH-1,6,102,3756,2024-11-15,2024-11-15,yes
ORD-53582,2024-11-12,retail-chain,RNO-1,1,32,849,2024-11-17,2024-11-17,yes
ORD-53585,2024-11-12,ecommerce,RNO-1,13,351,14751,2024-11-15,2024-11-15,yes
ORD-53587,2024-11-12,retail-chain,PDX-1,8,280,5330,2024-11-15,2024-11-16,no
ORD-53588,2024-11-12,independent,PDX-1,12,192,7344,2024-11-16,2024-11-20,no
ORD-53590,2024-11-12,ecommerce,PDX-1,7,231,8952,2024-11-15,2024-11-15,yes
ORD-53593,2024-11-12,independent,PDX-1,4,52,2830,2024-11-18,2024-11-19,no
ORD-53594,2024-11-12,b2b-direct,RNO-1,11,418,5804,2024-11-17,2024-11-18,no
ORD-53595,2024-11-12,b2b-direct,CMH-1,3,81,909,2024-11-16,2024-11-16,yes
ORD-53598,2024-11-13,retail-chain,CMH-1,13,286,4007,2024-11-16,2024-11-17,no
ORD-53599,2024-11-13,b2b-direct,PDX-1,3,57,2188,2024-11-16,2024-11-16,yes
ORD-53601,2024-11-13,retail-chain,PDX-1,3,93,4570,2024-11-19,2024-11-19,yes
ORD-53604,2024-11-13,independent,PDX-1,5,145,6681,2024-11-17,2024-11-19,no
ORD-53606,2024-11-13,retail-chain,CMH-1,11,88,2167,2024-11-17,2024-11-19,no
ORD-53607,2024-11-13,independent,CMH-1,7,42,1012,2024-11-16,2024-11-16,yes
ORD-53609,2024-11-14,independent,PDX-1,1,10,219,2024-11-17,2024-11-21,no
ORD-53610,2024-11-14,retail-chain,RNO-1,10,210,11277,2024-11-18,2024-11-18,yes
ORD-53611,2024-11-14,independent,PDX-1,6,54,1492,2024-11-17,2024-11-17,yes
ORD-53612,2024-11-14,retail-chain,RNO-1,14,126,6488,2024-11-17,2024-11-17,yes
ORD-53613,2024-11-14,retail-chain,RNO-1,3,60,2239,2024-11-17,2024-11-19,no
ORD-53615,2024-11-14,independent,RNO-1,3,66,2670,2024-11-18,2024-11-18,yes
ORD-53618,2024-11-15,b2b-direct,CMH-1,9,324,12000,2024-11-21,2024-11-21,yes
ORD-53619,2024-11-15,independent,CMH-1,5,50,885,2024-11-18,2024-11-18,yes
ORD-53621,2024-11-15,b2b-direct,RNO-1,12,396,18832,2024-11-20,2024-11-20,yes
ORD-53624,2024-11-15,retail-chain,RNO-1,10,330,7809,2024-11-20,2024-11-20,yes
ORD-53625,2024-11-15,b2b-direct,CMH-1,2,46,1108,2024-11-18,2024-11-18,yes
ORD-53626,2024-11-15,b2b-direct,RNO-1,1,32,1111,2024-11-18,2024-11-18,yes
ORD-53628,2024-11-16,ecommerce,PDX-1,11,363,12100,2024-11-20,2024-11-22,no
ORD-53629,2024-11-16,retail-chain,RNO-1,2,62,1811,2024-11-19,2024-11-19,yes
ORD-53631,2024-11-16,retail-chain,PDX-1,12,120,3417,2024-11-22,2024-11-22,yes
ORD-53632,2024-11-16,ecommerce,RNO-1,8,104,1004,2024-11-22,2024-11-22,yes
ORD-53633,2024-11-16,ecommerce,RNO-1,9,81,2809,2024-11-19,2024-11-21,no
ORD-53636,2024-11-16,independent,CMH-1,5,125,1991,2024-11-19,2024-11-19,yes
ORD-53639,2024-11-16,retail-chain,CMH-1,11,77,1575,2024-11-22,2024-11-26,no
ORD-53640,2024-11-16,b2b-direct,RNO-1,8,152,4245,2024-11-20,2024-11-20,yes
ORD-53643,2024-11-16,ecommerce,CMH-1,14,322,15052,2024-11-19,2024-11-19,yes
ORD-53646,2024-11-16,ecommerce,CMH-1,9,198,3131,2024-11-20,2024-11-24,no
ORD-53647,2024-11-16,b2b-direct,RNO-1,9,126,4212,2024-11-20,2024-11-20,yes
ORD-53648,2024-11-17,independent,CMH-1,12,444,23844,2024-11-21,2024-11-21,yes
ORD-53650,2024-11-17,b2b-direct,RNO-1,1,24,896,2024-11-21,2024-11-21,yes
ORD-53652,2024-11-17,independent,CMH-1,13,351,8187,2024-11-20,2024-11-22,no
ORD-53655,2024-11-17,independent,RNO-1,6,36,1950,2024-11-21,2024-11-21,yes
ORD-53656,2024-11-17,retail-chain,RNO-1,4,112,4329,2024-11-21,2024-11-21,yes
ORD-53659,2024-11-17,ecommerce,CMH-1,7,70,1295,2024-11-21,2024-11-21,yes
ORD-53660,2024-11-17,b2b-direct,CMH-1,13,442,9012,2024-11-22,2024-11-23,no
ORD-53663,2024-11-17,retail-chain,PDX-1,3,15,231,2024-11-20,2024-11-22,no
ORD-53665,2024-11-17,b2b-direct,PDX-1,14,84,1662,2024-11-21,2024-11-21,yes
ORD-53668,2024-11-18,b2b-direct,RNO-1,12,408,21988,2024-11-22,2024-11-22,yes
ORD-53669,2024-11-18,retail-chain,PDX-1,4,160,5483,2024-11-21,2024-11-21,yes
ORD-53671,2024-11-18,retail-chain,PDX-1,14,294,11369,2024-11-21,2024-11-24,no
ORD-53672,2024-11-18,ecommerce,RNO-1,10,30,385,2024-11-22,2024-11-22,yes
ORD-53673,2024-11-18,b2b-direct,RNO-1,10,290,5410,2024-11-24,2024-11-26,no
ORD-53675,2024-11-18,ecommerce,RNO-1,7,147,3107,2024-11-24,2024-11-26,no
ORD-53676,2024-11-18,retail-chain,RNO-1,11,198,2001,2024-11-22,2024-11-22,yes
ORD-53678,2024-11-18,ecommerce,RNO-1,6,126,4765,2024-11-23,2024-11-23,yes
ORD-53679,2024-11-18,retail-chain,CMH-1,8,216,9634,2024-11-24,2024-11-24,yes
ORD-53682,2024-11-19,retail-chain,CMH-1,12,396,4083,2024-11-23,2024-11-27,no
ORD-53683,2024-11-19,b2b-direct,CMH-1,11,440,9133,2024-11-23,2024-11-25,no
ORD-53685,2024-11-19,b2b-direct,CMH-1,5,20,392,2024-11-22,2024-11-26,no
ORD-53688,2024-11-19,retail-chain,PDX-1,14,546,20288,2024-11-22,2024-11-22,yes
ORD-53690,2024-11-19,b2b-direct,CMH-1,3,45,1443,2024-11-24,2024-12-02,no
ORD-53693,2024-11-19,independent,RNO-1,3,105,1359,2024-11-22,2024-11-22,yes
ORD-53696,2024-11-19,b2b-direct,RNO-1,8,24,901,2024-11-22,2024-11-22,yes
ORD-53697,2024-11-20,retail-chain,RNO-1,11,242,5880,2024-11-26,2024-11-27,no
ORD-53699,2024-11-20,independent,PDX-1,5,185,9820,2024-11-23,2024-11-23,yes
ORD-53701,2024-11-20,retail-chain,CMH-1,12,276,13959,2024-11-25,2024-11-25,yes
ORD-53703,2024-11-20,independent,RNO-1,13,494,5839,2024-11-26,2024-11-27,no
ORD-53706,2024-11-20,independent,PDX-1,7,14,647,2024-11-24,2024-11-24,yes
ORD-53708,2024-11-20,independent,PDX-1,9,261,14007,2024-11-25,2024-11-25,yes
ORD-53710,2024-11-20,independent,RNO-1,4,80,2768,2024-11-23,2024-11-25,no
ORD-53712,2024-11-20,ecommerce,CMH-1,6,198,7765,2024-11-26,2024-11-26,yes
ORD-53714,2024-11-20,retail-chain,PDX-1,4,8,137,2024-11-23,2024-11-23,yes
ORD-53717,2024-11-20,independent,CMH-1,10,120,4146,2024-11-26,2024-11-26,yes
ORD-53720,2024-11-20,b2b-direct,CMH-1,12,156,2309,2024-11-23,2024-11-24,no
ORD-53723,2024-11-21,b2b-direct,CMH-1,14,504,5304,2024-11-26,2024-12-02,no
ORD-53726,2024-11-21,ecommerce,RNO-1,2,44,2013,2024-11-24,2024-11-25,no
ORD-53728,2024-11-21,independent,RNO-1,4,56,1199,2024-11-27,2024-11-27,yes
ORD-53731,2024-11-21,ecommerce,RNO-1,8,144,7408,2024-11-25,2024-11-25,yes
ORD-53732,2024-11-21,retail-chain,RNO-1,11,396,8523,2024-11-24,2024-11-26,no
ORD-53733,2024-11-21,independent,PDX-1,1,36,949,2024-11-26,2024-11-27,no
ORD-53735,2024-11-22,ecommerce,CMH-1,8,192,3386,2024-11-28,2024-11-28,yes
ORD-53737,2024-11-22,retail-chain,PDX-1,13,520,20867,2024-11-25,2024-11-01,no
ORD-53739,2024-11-22,retail-chain,CMH-1,11,77,2009,2024-11-26,2024-12-02,no
ORD-53741,2024-11-22,b2b-direct,CMH-1,7,203,2031,2024-11-25,2024-11-01,no
ORD-53744,2024-11-22,b2b-direct,PDX-1,12,420,18941,2024-11-26,2024-11-27,no
ORD-53747,2024-11-22,ecommerce,RNO-1,3,90,3691,2024-11-26,2024-11-26,yes
ORD-53750,2024-11-22,b2b-direct,CMH-1,7,70,3423,2024-11-27,2024-11-28,no
ORD-53753,2024-11-22,b2b-direct,PDX-1,11,55,2239,2024-11-26,2024-11-26,yes
ORD-53754,2024-11-22,retail-chain,CMH-1,5,100,5160,2024-11-27,2024-11-27,yes
ORD-53756,2024-11-23,retail-chain,PDX-1,10,380,19905,2024-11-27,2024-11-28,no
ORD-53758,2024-11-23,ecommerce,CMH-1,3,114,5445,2024-11-27,2024-11-27,yes
ORD-53759,2024-11-23,b2b-direct,RNO-1,2,56,2655,2024-11-26,2024-11-27,no
ORD-53760,2024-11-23,independent,RNO-1,9,126,1678,2024-11-27,2024-11-27,yes
ORD-53762,2024-11-23,b2b-direct,PDX-1,8,32,560,2024-11-26,2024-11-28,no
ORD-53764,2024-11-23,b2b-direct,RNO-1,6,48,2486,2024-11-27,2024-12-03,no
ORD-53767,2024-11-23,ecommerce,CMH-1,11,374,18371,2024-11-27,2024-11-01,no
ORD-53770,2024-11-23,ecommerce,CMH-1,14,406,11285,2024-11-28,2024-11-28,yes
ORD-53772,2024-11-23,b2b-direct,CMH-1,3,39,1694,2024-11-01,2024-11-01,yes
ORD-53773,2024-11-24,independent,PDX-1,12,48,1327,2024-12-02,2024-12-02,yes
ORD-53775,2024-11-24,retail-chain,PDX-1,10,390,11984,2024-11-27,2024-11-27,yes
ORD-53776,2024-11-24,independent,PDX-1,1,11,334,2024-11-28,2024-11-28,yes
ORD-53778,2024-11-24,b2b-direct,PDX-1,4,160,4158,2024-11-28,2024-12-03,no
ORD-53781,2024-11-24,ecommerce,PDX-1,8,80,1734,2024-11-01,2024-11-01,yes
ORD-53784,2024-11-24,b2b-direct,RNO-1,13,156,5859,2024-11-27,2024-11-27,yes
ORD-53785,2024-11-24,ecommerce,PDX-1,13,481,7437,2024-11-27,2024-11-27,yes
ORD-53786,2024-11-25,ecommerce,CMH-1,1,36,1495,2024-11-01,2024-11-01,yes
ORD-53789,2024-11-25,independent,RNO-1,12,60,605,2024-11-28,2024-11-28,yes
ORD-53792,2024-11-25,retail-chain,PDX-1,13,260,9673,2024-11-28,2024-11-28,yes
ORD-53794,2024-11-25,ecommerce,PDX-1,13,468,22606,2024-12-02,2024-12-02,yes
ORD-53797,2024-11-25,ecommerce,PDX-1,5,175,4852,2024-12-03,2024-12-03,yes
ORD-53800,2024-11-25,b2b-direct,PDX-1,12,228,7852,2024-11-28,2024-12-04,no
ORD-53802,2024-11-26,ecommerce,PDX-1,4,132,4269,2024-12-02,2024-12-04,no
ORD-53803,2024-11-26,retail-chain,PDX-1,4,132,4223,2024-12-02,2024-12-02,yes
ORD-53804,2024-11-26,b2b-direct,PDX-1,5,20,558,2024-12-04,2024-12-05,no
ORD-53806,2024-11-26,ecommerce,PDX-1,5,155,4258,2024-12-04,2024-12-06,no
ORD-53808,2024-11-26,independent,PDX-1,9,189,9766,2024-12-02,2024-12-02,yes
ORD-53811,2024-11-26,independent,RNO-1,5,65,1900,2024-12-02,2024-12-04,no
ORD-53814,2024-11-27,independent,PDX-1,12,48,814,2024-12-03,2024-12-03,yes
ORD-53815,2024-11-27,ecommerce,PDX-1,5,150,6240,2024-12-03,2024-12-03,yes
ORD-53817,2024-11-27,b2b-direct,PDX-1,10,140,2428,2024-12-05,2024-12-07,no
ORD-53820,2024-11-27,b2b-direct,PDX-1,2,38,1229,2024-12-05,2024-12-09,no
ORD-53821,2024-11-27,independent,CMH-1,11,253,12088,2024-12-02,2024-12-03,no
ORD-53823,2024-11-27,ecommerce,PDX-1,6,156,2525,2024-12-02,2024-12-06,no
ORD-53825,2024-11-27,retail-chain,CMH-1,14,182,9075,2024-12-03,2024-12-05,no
ORD-53828,2024-11-27,retail-chain,CMH-1,1,28,599,2024-12-02,2024-12-03,no
ORD-53831,2024-11-28,retail-chain,PDX-1,7,112,4442,2024-12-03,2024-12-03,yes
ORD-53833,2024-11-28,independent,RNO-1,9,324,12683,2024-12-04,2024-12-04,yes
ORD-53834,2024-11-28,b2b-direct,RNO-1,10,110,4377,2024-12-05,2024-12-07,no
ORD-53836,2024-11-28,b2b-direct,RNO-1,6,126,6262,2024-12-03,2024-12-03,yes
ORD-53839,2024-11-28,b2b-direct,PDX-1,12,408,18787,2024-12-03,2024-12-05,no
ORD-53841,2024-11-28,b2b-direct,RNO-1,14,448,5878,2024-12-04,2024-12-08,no
ORD-53844,2024-11-28,ecommerce,CMH-1,7,56,1416,2024-12-06,2024-12-06,yes
ORD-53845,2024-11-28,b2b-direct,PDX-1,2,68,3376,2024-12-03,2024-12-05,no
ORD-53848,2024-11-28,ecommerce,CMH-1,12,444,16479,2024-12-06,2024-12-08,no
ORD-53850,2024-11-28,ecommerce,RNO-1,11,385,9379,2024-12-03,2024-12-03,yes
ORD-53852,2024-11-29,retail-chain,CMH-1,8,168,5060,2024-12-05,2024-12-07,no
ORD-53853,2024-11-29,retail-chain,RNO-1,12,228,5466,2024-12-05,2024-12-05,yes
ORD-53854,2024-11-29,retail-chain,RNO-1,1,15,808,2024-12-05,2024-12-09,no
ORD-53855,2024-11-29,b2b-direct,RNO-1,9,54,2407,2024-12-06,2024-12-06,yes
ORD-53856,2024-11-29,retail-chain,PDX-1,6,102,3070,2024-12-05,2024-12-06,no
ORD-53857,2024-11-29,ecommerce,CMH-1,5,10,159,2024-12-05,2024-12-05,yes
ORD-53858,2024-11-29,retail-chain,PDX-1,3,66,1121,2024-12-05,2024-12-06,no
ORD-53861,2024-11-29,independent,CMH-1,1,8,298,2024-12-04,2024-12-04,yes
ORD-53864,2024-11-29,independent,CMH-1,13,117,3581,2024-12-04,2024-12-06,no
ORD-53867,2024-11-29,retail-chain,PDX-1,10,340,17128,2024-12-04,2024-12-06,no
ORD-53869,2024-11-30,b2b-direct,PDX-1,14,518,14294,2024-12-06,2024-12-08,no
ORD-53870,2024-11-30,b2b-direct,PDX-1,9,279,7556,2024-12-05,2024-12-06,no
ORD-53872,2024-11-30,independent,CMH-1,7,224,2885,2024-12-06,2024-12-06,yes
ORD-53875,2024-11-30,independent,CMH-1,8,16,705,2024-12-05,2024-12-06,no
ORD-53876,2024-11-30,independent,PDX-1,3,30,1550,2024-12-08,2024-12-08,yes
ORD-53879,2024-11-30,ecommerce,CMH-1,3,6,277,2024-12-05,2024-12-05,yes
ORD-53880,2024-11-30,b2b-direct,CMH-1,3,93,2546,2024-12-05,2024-12-05,yes
ORD-53883,2024-12-01,independent,PDX-1,2,18,894,2024-12-05,2024-12-05,yes
ORD-53884,2024-12-01,b2b-direct,PDX-1,12,300,15772,2024-12-04,2024-12-04,yes
ORD-53886,2024-12-01,independent,PDX-1,5,55,2695,2024-12-06,2024-12-06,yes
ORD-53889,2024-12-01,retail-chain,RNO-1,11,374,16339,2024-12-05,2024-12-07,no
ORD-53891,2024-12-01,independent,CMH-1,10,90,2096,2024-12-04,2024-12-08,no
ORD-53893,2024-12-01,retail-chain,PDX-1,14,476,7316,2024-12-07,2024-12-08,no
ORD-53894,2024-12-02,retail-chain,PDX-1,13,143,2597,2024-12-05,2024-12-07,no
ORD-53895,2024-12-02,b2b-direct,RNO-1,1,8,406,2024-12-05,2024-12-07,no
ORD-53896,2024-12-02,retail-chain,CMH-1,5,180,2169,2024-12-07,2024-12-07,yes
ORD-53897,2024-12-02,independent,RNO-1,10,360,14428,2024-12-08,2024-12-08,yes
ORD-53899,2024-12-02,independent,CMH-1,7,49,2341,2024-12-05,2024-12-06,no
ORD-53902,2024-12-02,independent,RNO-1,7,210,5842,2024-12-07,2024-12-09,no
ORD-53904,2024-12-02,independent,PDX-1,6,174,8977,2024-12-06,2024-12-10,no
ORD-53907,2024-12-02,ecommerce,RNO-1,11,341,11436,2024-12-05,2024-12-09,no
ORD-53909,2024-12-02,retail-chain,CMH-1,11,44,1333,2024-12-06,2024-12-06,yes
ORD-53912,2024-12-03,independent,CMH-1,6,156,7291,2024-12-06,2024-12-06,yes
ORD-53913,2024-12-03,retail-chain,PDX-1,10,160,4880,2024-12-09,2024-12-09,yes
ORD-53916,2024-12-03,ecommerce,PDX-1,9,117,1420,2024-12-07,2024-12-07,yes
ORD-53919,2024-12-03,retail-chain,RNO-1,4,88,3192,2024-12-07,2024-12-07,yes
ORD-53921,2024-12-03,b2b-direct,PDX-1,3,36,553,2024-12-07,2024-12-07,yes
ORD-53923,2024-12-03,b2b-direct,RNO-1,7,266,12344,2024-12-09,2024-12-09,yes
ORD-53926,2024-12-03,b2b-direct,RNO-1,5,85,2911,2024-12-06,2024-12-06,yes
ORD-53929,2024-12-03,ecommerce,CMH-1,9,351,16725,2024-12-07,2024-12-11,no
ORD-53931,2024-12-04,retail-chain,RNO-1,6,228,9793,2024-12-09,2024-12-10,no
ORD-53934,2024-12-04,retail-chain,RNO-1,8,272,6968,2024-12-10,2024-12-10,yes
ORD-53935,2024-12-04,independent,CMH-1,1,30,1068,2024-12-08,2024-12-10,no
ORD-53938,2024-12-04,b2b-direct,RNO-1,6,72,1387,2024-12-10,2024-12-12,no
ORD-53941,2024-12-04,ecommerce,PDX-1,3,45,825,2024-12-09,2024-12-10,no
ORD-53944,2024-12-04,b2b-direct,CMH-1,11,330,4038,2024-12-08,2024-12-08,yes
ORD-53946,2024-12-04,independent,PDX-1,10,40,1610,2024-12-07,2024-12-09,no
ORD-53948,2024-12-04,retail-chain,PDX-1,11,418,19264,2024-12-10,2024-12-10,yes
ORD-53949,2024-12-04,retail-chain,RNO-1,13,416,5653,2024-12-07,2024-12-07,yes
ORD-53950,2024-12-05,independent,PDX-1,8,216,7056,2024-12-08,2024-12-08,yes
ORD-53952,2024-12-05,retail-chain,RNO-1,9,234,11724,2024-12-10,2024-12-14,no
ORD-53953,2024-12-05,ecommerce,CMH-1,8,264,13602,2024-12-11,2024-12-11,yes
ORD-53955,2024-12-05,independent,RNO-1,11,154,5643,2024-12-11,2024-12-13,no
ORD-53957,2024-12-05,independent,RNO-1,10,140,6261,2024-12-08,2024-12-10,no
ORD-53958,2024-12-05,independent,CMH-1,12,252,8881,2024-12-09,2024-12-11,no
ORD-53959,2024-12-05,b2b-direct,CMH-1,14,476,14555,2024-12-08,2024-12-08,yes
ORD-53962,2024-12-05,retail-chain,RNO-1,3,39,1010,2024-12-09,2024-12-09,yes
ORD-53964,2024-12-05,ecommerce,PDX-1,11,440,10843,2024-12-08,2024-12-08,yes
ORD-53967,2024-12-06,retail-chain,RNO-1,9,27,1300,2024-12-11,2024-12-11,yes
ORD-53970,2024-12-06,retail-chain,CMH-1,2,34,1120,2024-12-09,2024-12-13,no
ORD-53973,2024-12-06,b2b-direct,RNO-1,9,315,5567,2024-12-10,2024-12-11,no
ORD-53975,2024-12-06,retail-chain,RNO-1,5,25,391,2024-12-11,2024-12-13,no
ORD-53977,2024-12-06,b2b-direct,CMH-1,12,24,1233,2024-12-10,2024-12-10,yes
ORD-53980,2024-12-06,retail-chain,RNO-1,6,204,4219,2024-12-09,2024-12-09,yes
